source,ingredient_id,token_id,token,label
ar,764,0,1/2,QUANTITY
ar,764,1,teaspoon,UNIT
ar,764,2,cayenne,NAME
ar,764,3,pepper,NAME
ar,765,0,1/2,QUANTITY
ar,765,1,cup,UNIT
ar,765,2,brown,NAME
ar,765,3,sugar,NAME
ar,766,0,1/2,QUANTITY
ar,766,1,cup,UNIT
ar,766,2,minced,STATE
ar,766,3,celery,NAME
ar,767,0,2,QUANTITY
ar,767,1,cups,UNIT
ar,767,2,skim,STATE
ar,767,3,milk,NAME
ar,768,0,4,QUANTITY
ar,768,1,chipotle,O
ar,768,2,peppers,NAME
ar,768,3,in,O
ar,768,4,adobo,NAME
ar,768,5,sauce,NAME
ar,768,6,",",O
ar,768,7,chopped,STATE
ar,769,0,2,QUANTITY
ar,769,1,cups,UNIT
ar,769,2,Amish,NAME
ar,769,3,Friendship,NAME
ar,769,4,Bread,NAME
ar,769,5,Starter,NAME
ar,769,6,-LRB-,O
ar,769,7,see,O
ar,769,8,footnote,O
ar,769,9,for,O
ar,769,10,recipe,O
ar,769,11,link,O
ar,769,12,-RRB-,O
ar,770,0,4,QUANTITY
ar,770,1,eggs,NAME
ar,770,2,",",O
ar,770,3,separated,STATE
ar,771,0,1,QUANTITY
ar,771,1,teaspoon,UNIT
ar,771,2,butter,NAME
ar,772,0,3,QUANTITY
ar,772,1,cups,UNIT
ar,772,2,crushed,STATE
ar,772,3,saltine,NAME
ar,772,4,crackers,NAME
ar,773,0,4,QUANTITY
ar,773,1,skinless,STATE
ar,773,2,",",O
ar,773,3,boneless,STATE
ar,773,4,chicken,NAME
ar,773,5,breasts,NAME
ar,774,0,1,QUANTITY
ar,774,1,egg,NAME
ar,774,2,yolk,NAME
ar,774,3,",",O
ar,774,4,beaten,STATE
ar,775,0,water,NAME
ar,775,1,to,O
ar,775,2,cover,O
ar,776,0,2,QUANTITY
ar,776,1,-LRB-,O
ar,776,2,2,QUANTITY
ar,776,3,inch,UNIT
ar,776,4,-RRB-,O
ar,776,5,pieces,O
ar,776,6,minced,STATE
ar,776,7,fresh,DF
ar,776,8,ginger,NAME
ar,776,9,root,NAME
ar,777,0,4,QUANTITY
ar,777,1,teaspoons,UNIT
ar,777,2,monosodium,NAME
ar,777,3,glutamate,NAME
ar,777,4,-LRB-,O
ar,777,5,MSG,O
ar,777,6,-RRB-,O
ar,777,7,-LRB-,O
ar,777,8,optional,O
ar,777,9,-RRB-,O
ar,778,0,3,QUANTITY
ar,778,1,skinless,STATE
ar,778,2,",",O
ar,778,3,boneless,STATE
ar,778,4,chicken,NAME
ar,778,5,breast,NAME
ar,778,6,halves,NAME
ar,779,0,2,QUANTITY
ar,779,1,oranges,NAME
ar,779,2,",",O
ar,779,3,zested,STATE
ar,780,0,2,QUANTITY
ar,780,1,cloves,UNIT
ar,780,2,garlic,NAME
ar,780,3,",",O
ar,780,4,minced,STATE
ar,780,5,",",O
ar,780,6,or,O
ar,780,7,more,O
ar,780,8,to,O
ar,780,9,taste,O
ar,781,0,3,QUANTITY
ar,781,1,cups,UNIT
ar,781,2,chopped,STATE
ar,781,3,cabbage,NAME
ar,782,0,3,QUANTITY
ar,782,1,carrots,NAME
ar,782,2,",",O
ar,782,3,peeled,STATE
ar,782,4,and,O
ar,782,5,grated,STATE
ar,783,0,1/2,QUANTITY
ar,783,1,teaspoon,UNIT
ar,783,2,ground,STATE
ar,783,3,nutmeg,NAME
ar,784,0,1/4,QUANTITY
ar,784,1,teaspoon,UNIT
ar,784,2,paprika,NAME
ar,785,0,3/4,QUANTITY
ar,785,1,cup,UNIT
ar,785,2,unsweetened,STATE
ar,785,3,cocoa,NAME
ar,785,4,powder,NAME
ar,786,0,1,QUANTITY
ar,786,1,tablespoon,UNIT
ar,786,2,prepared,O
ar,786,3,horseradish,NAME
ar,787,0,3/4,QUANTITY
ar,787,1,cup,UNIT
ar,787,2,soft,STATE
ar,787,3,bread,NAME
ar,787,4,crumbs,NAME
ar,788,0,1/4,QUANTITY
ar,788,1,teaspoon,UNIT
ar,788,2,freshly,DF
ar,788,3,ground,STATE
ar,788,4,black,NAME
ar,788,5,pepper,NAME
ar,788,6,",",O
ar,788,7,or,O
ar,788,8,to,O
ar,788,9,taste,O
ar,789,0,1/4,QUANTITY
ar,789,1,cup,UNIT
ar,789,2,water,NAME
ar,790,0,1,QUANTITY
ar,790,1,quart,UNIT
ar,790,2,vegetable,NAME
ar,790,3,oil,NAME
ar,791,0,1/4,QUANTITY
ar,791,1,cup,UNIT
ar,791,2,sweet,NAME
ar,791,3,pickles,NAME
ar,791,4,",",O
ar,791,5,chopped,STATE
ar,792,0,1,QUANTITY
ar,792,1,cup,UNIT
ar,792,2,drained,STATE
ar,792,3,and,O
ar,792,4,quartered,STATE
ar,792,5,canned,STATE
ar,792,6,artichoke,NAME
ar,792,7,hearts,NAME
ar,793,0,2,QUANTITY
ar,793,1,tablespoons,UNIT
ar,793,2,amaretto,NAME
ar,793,3,liqueur,NAME
ar,793,4,",",O
ar,793,5,or,O
ar,793,6,more,O
ar,793,7,to,O
ar,793,8,taste,O
ar,794,0,1,QUANTITY
ar,794,1,-LRB-,O
ar,794,2,5,QUANTITY
ar,794,3,ounce,UNIT
ar,794,4,-RRB-,O
ar,794,5,can,UNIT
ar,794,6,tuna,NAME
ar,794,7,",",O
ar,794,8,drained,STATE
ar,795,0,1/2,QUANTITY
ar,795,1,teaspoon,UNIT
ar,795,2,dried,DF
ar,795,3,lemon,NAME
ar,795,4,peel,NAME
ar,796,0,5,QUANTITY
ar,796,1,fresh,DF
ar,796,2,red,NAME
ar,796,3,chile,NAME
ar,796,4,peppers,NAME
ar,797,0,2,QUANTITY
ar,797,1,cloves,UNIT
ar,797,2,garlic,NAME
ar,797,3,",",O
ar,797,4,chopped,STATE
ar,798,0,1,QUANTITY
ar,798,1,cup,UNIT
ar,798,2,Basmati,NAME
ar,798,3,rice,NAME
ar,799,0,1/3,QUANTITY
ar,799,1,cup,UNIT
ar,799,2,water,NAME
ar,800,0,1/8,QUANTITY
ar,800,1,teaspoon,UNIT
ar,800,2,ground,STATE
ar,800,3,ginger,NAME
ar,801,0,1/8,QUANTITY
ar,801,1,teaspoon,UNIT
ar,801,2,ground,STATE
ar,801,3,cloves,NAME
ar,802,0,1/2,QUANTITY
ar,802,1,teaspoon,UNIT
ar,802,2,ground,STATE
ar,802,3,allspice,NAME
ar,803,0,1,QUANTITY
ar,803,1,cup,UNIT
ar,803,2,yogurt,NAME
ar,804,0,1,QUANTITY
ar,804,1,clove,UNIT
ar,804,2,garlic,NAME
ar,804,3,",",O
ar,804,4,or,O
ar,804,5,to,O
ar,804,6,taste,O
ar,805,0,1,QUANTITY
ar,805,1,bay,NAME
ar,805,2,leaf,NAME
ar,806,0,boiling,STATE
ar,806,1,water,NAME
ar,806,2,to,O
ar,806,3,cover,O
ar,807,0,1,QUANTITY
ar,807,1,-LRB-,O
ar,807,2,16,QUANTITY
ar,807,3,ounce,UNIT
ar,807,4,-RRB-,O
ar,807,5,package,UNIT
ar,807,6,round,NAME
ar,807,7,wonton,NAME
ar,807,8,wrappers,NAME
ar,808,0,2,QUANTITY
ar,808,1,tablespoons,UNIT
ar,808,2,peanut,NAME
ar,808,3,oil,NAME
ar,809,0,1,QUANTITY
ar,809,1,tablespoon,UNIT
ar,809,2,grated,STATE
ar,809,3,Parmesan,NAME
ar,809,4,cheese,NAME
ar,810,0,1/4,QUANTITY
ar,810,1,teaspoon,UNIT
ar,810,2,coarsely,O
ar,810,3,ground,STATE
ar,810,4,black,NAME
ar,810,5,pepper,NAME
ar,811,0,1,QUANTITY
ar,811,1,pound,UNIT
ar,811,2,ground,STATE
ar,811,3,lamb,NAME
ar,812,0,1,QUANTITY
ar,812,1,cup,UNIT
ar,812,2,shredded,STATE
ar,812,3,mozzarella,NAME
ar,812,4,cheese,NAME
ar,813,0,6,QUANTITY
ar,813,1,whole,UNIT
ar,813,2,white,NAME
ar,813,3,peppercorns,NAME
ar,814,0,2,QUANTITY
ar,814,1,tablespoons,UNIT
ar,814,2,fresh,DF
ar,814,3,thyme,NAME
ar,814,4,leaves,NAME
ar,815,0,1,QUANTITY
ar,815,1,quart,UNIT
ar,815,2,chicken,NAME
ar,815,3,stock,NAME
ar,816,0,3,QUANTITY
ar,816,1,cloves,UNIT
ar,816,2,garlic,NAME
ar,817,0,1/4,QUANTITY
ar,817,1,teaspoon,UNIT
ar,817,2,ground,STATE
ar,817,3,thyme,NAME
ar,818,0,1 1/2,QUANTITY
ar,818,1,teaspoons,UNIT
ar,818,2,baking,NAME
ar,818,3,soda,NAME
ar,819,0,3,QUANTITY
ar,819,1,tablespoons,UNIT
ar,819,2,soy,NAME
ar,819,3,sauce,NAME
ar,820,0,1,QUANTITY
ar,820,1,pound,UNIT
ar,820,2,chicken,NAME
ar,820,3,drumsticks,NAME
ar,821,0,6,QUANTITY
ar,821,1,tablespoons,UNIT
ar,821,2,water,NAME
ar,822,0,2,QUANTITY
ar,822,1,-LRB-,O
ar,822,2,8,QUANTITY
ar,822,3,ounce,UNIT
ar,822,4,-RRB-,O
ar,822,5,cans,UNIT
ar,822,6,no-salt-added,STATE
ar,822,7,tomato,NAME
ar,822,8,sauce,NAME
ar,823,0,1,QUANTITY
ar,823,1,-LRB-,O
ar,823,2,4,QUANTITY
ar,823,3,pound,UNIT
ar,823,4,-RRB-,O
ar,823,5,center,NAME
ar,823,6,cut,NAME
ar,823,7,pork,NAME
ar,823,8,roast,NAME
ar,823,9,",",O
ar,823,10,bone-in,STATE
ar,824,0,3,QUANTITY
ar,824,1,pounds,UNIT
ar,824,2,lean,STATE
ar,824,3,ground,STATE
ar,824,4,beef,NAME
ar,825,0,1/4,QUANTITY
ar,825,1,cup,UNIT
ar,825,2,white,NAME
ar,825,3,sugar,NAME
ar,825,4,",",O
ar,825,5,divided,STATE
ar,826,0,1,QUANTITY
ar,826,1,cup,UNIT
ar,826,2,diced,STATE
ar,826,3,onion,NAME
ar,827,0,3,QUANTITY
ar,827,1,tablespoons,UNIT
ar,827,2,cider,NAME
ar,827,3,vinegar,NAME
ar,828,0,1/2,QUANTITY
ar,828,1,cup,UNIT
ar,828,2,cream,NAME
ar,828,3,-LRB-,O
ar,828,4,optional,O
ar,828,5,-RRB-,O
ar,829,0,3,QUANTITY
ar,829,1,tablespoons,UNIT
ar,829,2,minced,STATE
ar,829,3,jalapeno,NAME
ar,829,4,peppers,NAME
ar,830,0,20,QUANTITY
ar,830,1,dates,NAME
ar,830,2,",",O
ar,830,3,pitted,STATE
ar,830,4,and,O
ar,830,5,left,O
ar,830,6,whole,O
ar,831,0,5,QUANTITY
ar,831,1,cloves,UNIT
ar,831,2,garlic,NAME
ar,831,3,",",O
ar,831,4,chopped,STATE
ar,832,0,2/3,QUANTITY
ar,832,1,cup,UNIT
ar,832,2,rice,NAME
ar,832,3,wine,NAME
ar,832,4,vinegar,NAME
ar,833,0,1/8,QUANTITY
ar,833,1,teaspoon,UNIT
ar,833,2,ground,STATE
ar,833,3,nutmeg,NAME
ar,834,0,1/2,QUANTITY
ar,834,1,teaspoon,UNIT
ar,834,2,minced,STATE
ar,834,3,garlic,NAME
ar,835,0,Kosher,NAME
ar,835,1,salt,NAME
ar,835,2,and,O
ar,835,3,ground,STATE
ar,835,4,black,NAME
ar,835,5,pepper,NAME
ar,835,6,",",O
ar,835,7,to,O
ar,835,8,taste,O
ar,836,0,3/4,QUANTITY
ar,836,1,teaspoon,UNIT
ar,836,2,hot,TEMP
ar,836,3,sauce,NAME
ar,837,0,1,QUANTITY
ar,837,1,tablespoon,UNIT
ar,837,2,hot,TEMP
ar,837,3,water,NAME
ar,838,0,1,QUANTITY
ar,838,1,-LRB-,O
ar,838,2,12,QUANTITY
ar,838,3,ounce,UNIT
ar,838,4,-RRB-,O
ar,838,5,package,UNIT
ar,838,6,corn,NAME
ar,838,7,tortillas,NAME
ar,839,0,1/2,QUANTITY
ar,839,1,cup,UNIT
ar,839,2,chopped,STATE
ar,839,3,walnuts,NAME
ar,840,0,4,QUANTITY
ar,840,1,slices,UNIT
ar,840,2,bread,NAME
ar,840,3,",",O
ar,840,4,cut,O
ar,840,5,into,O
ar,840,6,cubes,O
ar,841,0,8,QUANTITY
ar,841,1,pepperoncini,NAME
ar,842,0,salt,NAME
ar,842,1,and,O
ar,842,2,freshly,DF
ar,842,3,ground,STATE
ar,842,4,black,NAME
ar,842,5,pepper,NAME
ar,842,6,to,O
ar,842,7,taste,O
ar,843,0,2 1/2,QUANTITY
ar,843,1,cups,UNIT
ar,843,2,heavy,NAME
ar,843,3,whipping,NAME
ar,843,4,cream,NAME
ar,844,0,1,QUANTITY
ar,844,1,tablespoon,UNIT
ar,844,2,canola,NAME
ar,844,3,oil,NAME
ar,845,0,1,QUANTITY
ar,845,1,teaspoon,UNIT
ar,845,2,lemon,NAME
ar,845,3,juice,NAME
ar,846,0,4,QUANTITY
ar,846,1,potatoes,NAME
ar,846,2,",",O
ar,846,3,peeled,STATE
ar,846,4,and,O
ar,846,5,quartered,STATE
ar,847,0,1,QUANTITY
ar,847,1,onion,NAME
ar,847,2,",",O
ar,847,3,sliced,STATE
ar,848,0,1,QUANTITY
ar,848,1,tablespoon,UNIT
ar,848,2,chopped,STATE
ar,848,3,fresh,DF
ar,848,4,oregano,NAME
ar,849,0,1/4,QUANTITY
ar,849,1,teaspoon,UNIT
ar,849,2,onion,NAME
ar,849,3,powder,NAME
ar,850,0,1,QUANTITY
ar,850,1,kiwi,NAME
ar,850,2,",",O
ar,850,3,peeled,STATE
ar,851,0,1/2,QUANTITY
ar,851,1,cup,UNIT
ar,851,2,hot,TEMP
ar,851,3,taco,NAME
ar,851,4,sauce,NAME
ar,852,0,1,QUANTITY
ar,852,1,-LRB-,O
ar,852,2,24,QUANTITY
ar,852,3,ounce,UNIT
ar,852,4,-RRB-,O
ar,852,5,jar,UNIT
ar,852,6,picante,NAME
ar,852,7,sauce,NAME
ar,853,0,1,QUANTITY
ar,853,1,-LRB-,O
ar,853,2,8,QUANTITY
ar,853,3,ounce,UNIT
ar,853,4,-RRB-,O
ar,853,5,container,UNIT
ar,853,6,frozen,TEMP
ar,853,7,whipped,NAME
ar,853,8,topping,NAME
ar,853,9,",",O
ar,853,10,thawed,STATE
ar,854,0,1/2,QUANTITY
ar,854,1,teaspoon,UNIT
ar,854,2,mustard,NAME
ar,854,3,seed,NAME
ar,855,0,1,QUANTITY
ar,855,1,onion,NAME
ar,855,2,",",O
ar,855,3,coarsely,O
ar,855,4,chopped,STATE
ar,856,0,2,QUANTITY
ar,856,1,tablespoons,UNIT
ar,856,2,unsalted,STATE
ar,856,3,butter,NAME
ar,857,0,2,QUANTITY
ar,857,1,pounds,UNIT
ar,857,2,beef,NAME
ar,857,3,chuck,NAME
ar,857,4,roast,NAME
ar,857,5,",",O
ar,857,6,cut,STATE
ar,857,7,into,O
ar,857,8,1/4-inch,O
ar,857,9,slices,O
ar,858,0,8,QUANTITY
ar,858,1,ounces,UNIT
ar,858,2,fresh,DF
ar,858,3,mushrooms,NAME
ar,858,4,",",O
ar,858,5,sliced,STATE
ar,859,0,1,QUANTITY
ar,859,1,tablespoon,UNIT
ar,859,2,ground,STATE
ar,859,3,cumin,NAME
ar,860,0,1,QUANTITY
ar,860,1,cup,UNIT
ar,860,2,chopped,STATE
ar,860,3,green,NAME
ar,860,4,cabbage,NAME
ar,861,0,1 1/2,QUANTITY
ar,861,1,pounds,UNIT
ar,861,2,farfalle,NAME
ar,861,3,-LRB-,O
ar,861,4,bow-tie,O
ar,861,5,-RRB-,O
ar,861,6,pasta,NAME
ar,862,0,1,QUANTITY
ar,862,1,fluid,UNIT
ar,862,2,ounce,UNIT
ar,862,3,triple,NAME
ar,862,4,sec,NAME
ar,863,0,1,QUANTITY
ar,863,1,teaspoon,UNIT
ar,863,2,fish,NAME
ar,863,3,sauce,NAME
ar,863,4,-LRB-,O
ar,863,5,optional,O
ar,863,6,-RRB-,O
ar,864,0,1,QUANTITY
ar,864,1,cup,UNIT
ar,864,2,sharp,O
ar,864,3,Cheddar,NAME
ar,864,4,cheese,NAME
ar,864,5,",",O
ar,864,6,shredded,STATE
ar,865,0,1/4,QUANTITY
ar,865,1,small,SIZE
ar,865,2,onion,NAME
ar,865,3,",",O
ar,865,4,diced,STATE
ar,866,0,1/2,QUANTITY
ar,866,1,cup,UNIT
ar,866,2,butter,NAME
ar,866,3,",",O
ar,866,4,chilled,STATE
ar,867,0,1/2,QUANTITY
ar,867,1,cup,UNIT
ar,867,2,plain,NAME
ar,867,3,yogurt,NAME
ar,868,0,1/2,QUANTITY
ar,868,1,cup,UNIT
ar,868,2,shredded,STATE
ar,868,3,provolone,NAME
ar,868,4,cheese,NAME
ar,869,0,2,QUANTITY
ar,869,1,tablespoons,UNIT
ar,869,2,butter,NAME
ar,869,3,",",O
ar,869,4,melted,STATE
ar,870,0,2/3,QUANTITY
ar,870,1,cup,UNIT
ar,870,2,beer,NAME
ar,871,0,1,QUANTITY
ar,871,1,cup,UNIT
ar,871,2,bean,NAME
ar,871,3,sprouts,NAME
ar,872,0,1/2,QUANTITY
ar,872,1,cup,UNIT
ar,872,2,confectioners,NAME
ar,872,3,',O
ar,872,4,sugar,NAME
ar,873,0,1,QUANTITY
ar,873,1,-LRB-,O
ar,873,2,14.4,QUANTITY
ar,873,3,ounce,UNIT
ar,873,4,-RRB-,O
ar,873,5,can,UNIT
ar,873,6,whole,UNIT
ar,873,7,tomatoes,NAME
ar,873,8,",",O
ar,873,9,chopped,STATE
ar,874,0,1/4,QUANTITY
ar,874,1,teaspoon,UNIT
ar,874,2,liquid,STATE
ar,874,3,smoke,NAME
ar,874,4,flavoring,NAME
ar,875,0,2,QUANTITY
ar,875,1,-LRB-,O
ar,875,2,10,QUANTITY
ar,875,3,fluid,UNIT
ar,875,4,ounce,UNIT
ar,875,5,-RRB-,O
ar,875,6,bottles,UNIT
ar,875,7,Worcestershire,NAME
ar,875,8,sauce,NAME
ar,876,0,2,QUANTITY
ar,876,1,tablespoons,UNIT
ar,876,2,flour,NAME
ar,877,0,1,QUANTITY
ar,877,1,pound,UNIT
ar,877,2,asparagus,NAME
ar,877,3,",",O
ar,877,4,trimmed,STATE
ar,877,5,and,O
ar,877,6,cut,STATE
ar,877,7,into,O
ar,877,8,2-inch,O
ar,877,9,pieces,O
ar,878,0,6,QUANTITY
ar,878,1,cups,UNIT
ar,878,2,miniature,NAME
ar,878,3,marshmallows,NAME
ar,879,0,1,QUANTITY
ar,879,1,tablespoon,UNIT
ar,879,2,confectioners,NAME
ar,879,3,',NAME
ar,879,4,sugar,NAME
ar,879,5,",",O
ar,879,6,or,O
ar,879,7,as,O
ar,879,8,needed,O
ar,880,0,1,QUANTITY
ar,880,1,tablespoon,UNIT
ar,880,2,active,O
ar,880,3,dry,DF
ar,880,4,yeast,NAME
ar,881,0,1/4,QUANTITY
ar,881,1,cup,UNIT
ar,881,2,raspberries,NAME
ar,882,0,1,QUANTITY
ar,882,1,tablespoon,UNIT
ar,882,2,confectioners,NAME
ar,882,3,',NAME
ar,882,4,sugar,NAME
ar,882,5,for,O
ar,882,6,dusting,O
ar,883,0,1,QUANTITY
ar,883,1,tablespoon,UNIT
ar,883,2,oyster,NAME
ar,883,3,sauce,NAME
ar,884,0,1/2,QUANTITY
ar,884,1,pound,UNIT
ar,884,2,peeled,STATE
ar,884,3,and,O
ar,884,4,deveined,STATE
ar,884,5,medium,SIZE
ar,884,6,shrimp,NAME
ar,885,0,1,QUANTITY
ar,885,1,pint,UNIT
ar,885,2,sour,STATE
ar,885,3,cream,NAME
ar,886,0,3/4,QUANTITY
ar,886,1,cup,UNIT
ar,886,2,ghee,NAME
ar,886,3,-LRB-,O
ar,886,4,clarified,O
ar,886,5,butter,O
ar,886,6,-RRB-,O
ar,887,0,2,QUANTITY
ar,887,1,tablespoons,UNIT
ar,887,2,sour,STATE
ar,887,3,cream,NAME
ar,888,0,vegetable,NAME
ar,888,1,oil,NAME
ar,888,2,for,O
ar,888,3,frying,O
ar,889,0,1,QUANTITY
ar,889,1,pound,UNIT
ar,889,2,lean,STATE
ar,889,3,steak,NAME
ar,889,4,",",O
ar,889,5,cut,STATE
ar,889,6,into,O
ar,889,7,1,O
ar,889,8,inch,O
ar,889,9,cubes,O
ar,890,0,4,QUANTITY
ar,890,1,boneless,STATE
ar,890,2,",",O
ar,890,3,skinless,STATE
ar,890,4,chicken,NAME
ar,890,5,breast,NAME
ar,890,6,halves,NAME
ar,891,0,6,QUANTITY
ar,891,1,cups,UNIT
ar,891,2,half-and-half,NAME
ar,892,0,1,QUANTITY
ar,892,1,tablespoon,UNIT
ar,892,2,cornstarch,NAME
ar,893,0,1 1/2,QUANTITY
ar,893,1,teaspoons,UNIT
ar,893,2,dark,NAME
ar,893,3,molasses,NAME
ar,894,0,1,QUANTITY
ar,894,1,-LRB-,O
ar,894,2,4,QUANTITY
ar,894,3,ounce,UNIT
ar,894,4,-RRB-,O
ar,894,5,can,UNIT
ar,894,6,diced,STATE
ar,894,7,green,NAME
ar,894,8,chiles,NAME
ar,895,0,9,QUANTITY
ar,895,1,cups,UNIT
ar,895,2,all-purpose,NAME
ar,895,3,flour,NAME
ar,896,0,1,QUANTITY
ar,896,1,tablespoon,UNIT
ar,896,2,Dijon,NAME
ar,896,3,mustard,NAME
ar,897,0,1,QUANTITY
ar,897,1,sheet,UNIT
ar,897,2,nori,NAME
ar,897,3,",",O
ar,897,4,cut,STATE
ar,897,5,into,O
ar,897,6,1-inch,O
ar,897,7,strips,O
ar,898,0,1/4,QUANTITY
ar,898,1,cup,UNIT
ar,898,2,shortening,NAME
ar,898,3,",",O
ar,898,4,or,O
ar,898,5,as,O
ar,898,6,needed,O
ar,899,0,1/4,QUANTITY
ar,899,1,cup,UNIT
ar,899,2,chopped,STATE
ar,899,3,walnuts,NAME
ar,900,0,4,QUANTITY
ar,900,1,cups,UNIT
ar,900,2,half-and-half,NAME
ar,901,0,1,QUANTITY
ar,901,1,lemon,NAME
ar,902,0,1 1/4,QUANTITY
ar,902,1,cups,UNIT
ar,902,2,all-purpose,NAME
ar,902,3,flour,NAME
ar,903,0,1/3,QUANTITY
ar,903,1,cup,UNIT
ar,903,2,white,NAME
ar,903,3,sugar,NAME
ar,904,0,1,QUANTITY
ar,904,1,-LRB-,O
ar,904,2,20,QUANTITY
ar,904,3,ounce,UNIT
ar,904,4,-RRB-,O
ar,904,5,can,UNIT
ar,904,6,sliced,STATE
ar,904,7,pineapple,NAME
ar,905,0,2,QUANTITY
ar,905,1,cups,UNIT
ar,905,2,rolled,NAME
ar,905,3,oats,NAME
ar,906,0,1,QUANTITY
ar,906,1,-LRB-,O
ar,906,2,15,QUANTITY
ar,906,3,ounce,UNIT
ar,906,4,-RRB-,O
ar,906,5,package,UNIT
ar,906,6,prepared,NAME
ar,906,7,double,NAME
ar,906,8,pie,NAME
ar,906,9,crust,NAME
ar,907,0,1 3/4,QUANTITY
ar,907,1,cups,UNIT
ar,907,2,brown,NAME
ar,907,3,sugar,NAME
ar,908,0,1,QUANTITY
ar,908,1,cup,UNIT
ar,908,2,dry,DF
ar,908,3,bread,NAME
ar,908,4,crumbs,NAME
ar,909,0,2,QUANTITY
ar,909,1,teaspoons,UNIT
ar,909,2,brown,NAME
ar,909,3,sugar,NAME
ar,910,0,1/4,QUANTITY
ar,910,1,cup,UNIT
ar,910,2,chopped,STATE
ar,910,3,fresh,DF
ar,910,4,basil,NAME
ar,911,0,1,QUANTITY
ar,911,1,pound,UNIT
ar,911,2,beef,NAME
ar,911,3,stew,NAME
ar,911,4,meat,NAME
ar,911,5,",",O
ar,911,6,cut,STATE
ar,911,7,into,O
ar,911,8,small,SIZE
ar,911,9,pieces,O
ar,912,0,4,QUANTITY
ar,912,1,cups,UNIT
ar,912,2,white,NAME
ar,912,3,sugar,NAME
ar,913,0,1,QUANTITY
ar,913,1,pound,UNIT
ar,913,2,linguine,NAME
ar,913,3,pasta,NAME
ar,914,0,1/2,QUANTITY
ar,914,1,cup,UNIT
ar,914,2,slivered,STATE
ar,914,3,almonds,NAME
ar,915,0,3/4,QUANTITY
ar,915,1,cup,UNIT
ar,915,2,creme,NAME
ar,915,3,fraiche,NAME
ar,916,0,canola,NAME
ar,916,1,oil,NAME
ar,916,2,for,O
ar,916,3,frying,O
ar,917,0,1/4,QUANTITY
ar,917,1,teaspoon,UNIT
ar,917,2,crushed,STATE
ar,917,3,red,NAME
ar,917,4,pepper,NAME
ar,917,5,flakes,NAME
ar,918,0,1,QUANTITY
ar,918,1,-LRB-,O
ar,918,2,15,QUANTITY
ar,918,3,ounce,UNIT
ar,918,4,-RRB-,O
ar,918,5,can,UNIT
ar,918,6,tomato,NAME
ar,918,7,sauce,NAME
ar,919,0,2,QUANTITY
ar,919,1,pinches,UNIT
ar,919,2,cayenne,NAME
ar,919,3,pepper,NAME
ar,919,4,-LRB-,O
ar,919,5,optional,O
ar,919,6,-RRB-,O
ar,920,0,1 1/4,QUANTITY
ar,920,1,cups,UNIT
ar,920,2,honey,NAME
ar,921,0,2/3,QUANTITY
ar,921,1,cup,UNIT
ar,921,2,cooked,STATE
ar,921,3,crumbled,STATE
ar,921,4,Italian,NAME
ar,921,5,sausage,NAME
ar,922,0,2,QUANTITY
ar,922,1,teaspoons,UNIT
ar,922,2,hazelnut,NAME
ar,922,3,liqueur,NAME
ar,923,0,8 1/2,QUANTITY
ar,923,1,cups,UNIT
ar,923,2,water,NAME
ar,924,0,1/2,QUANTITY
ar,924,1,small,SIZE
ar,924,2,jalapeno,NAME
ar,924,3,pepper,NAME
ar,924,4,",",O
ar,924,5,seeded,STATE
ar,924,6,and,O
ar,924,7,minced,STATE
ar,925,0,2,QUANTITY
ar,925,1,skinless,STATE
ar,925,2,",",O
ar,925,3,boneless,STATE
ar,925,4,chicken,NAME
ar,925,5,breast,NAME
ar,925,6,halves,NAME
ar,926,0,1,QUANTITY
ar,926,1,pinch,UNIT
ar,926,2,ground,STATE
ar,926,3,white,NAME
ar,926,4,pepper,NAME
ar,926,5,to,O
ar,926,6,taste,O
ar,927,0,1 1/4,QUANTITY
ar,927,1,cups,UNIT
ar,927,2,poppy,NAME
ar,927,3,seeds,NAME
ar,928,0,3 1/2,QUANTITY
ar,928,1,cups,UNIT
ar,928,2,all-purpose,NAME
ar,928,3,flour,NAME
ar,929,0,2,QUANTITY
ar,929,1,tablespoons,UNIT
ar,929,2,melted,STATE
ar,929,3,butter,NAME
ar,930,0,salt,NAME
ar,931,0,1,QUANTITY
ar,931,1,cup,UNIT
ar,931,2,crushed,STATE
ar,931,3,pineapple,NAME
ar,931,4,in,O
ar,931,5,juice,NAME
ar,931,6,",",O
ar,931,7,undrained,STATE
ar,932,0,1/2,QUANTITY
ar,932,1,cup,UNIT
ar,932,2,lemon,NAME
ar,932,3,juice,NAME
ar,933,0,1/2,QUANTITY
ar,933,1,lemon,NAME
ar,933,2,",",O
ar,933,3,juiced,STATE
ar,934,0,1/2,QUANTITY
ar,934,1,pound,UNIT
ar,934,2,ground,STATE
ar,934,3,pork,NAME
ar,935,0,1,QUANTITY
ar,935,1,teaspoon,UNIT
ar,935,2,baking,NAME
ar,935,3,soda,NAME
ar,936,0,3,QUANTITY
ar,936,1,cups,UNIT
ar,936,2,green,NAME
ar,936,3,leaf,NAME
ar,936,4,lettuce,NAME
ar,936,5,",",O
ar,936,6,rinsed,STATE
ar,936,7,and,O
ar,936,8,torn,STATE
ar,937,0,1,QUANTITY
ar,937,1,large,SIZE
ar,937,2,carrot,NAME
ar,937,3,",",O
ar,937,4,peeled,STATE
ar,937,5,and,O
ar,937,6,grated,STATE
ar,938,0,2,QUANTITY
